"PLAY"	"SmallCap 600"	"53  - Consumer Cyclicals"	137.500	147.400	150.400	258.700	346.300	439.500	439.500	454.400	422.300	425.600	421.600	438.200	440.900	425.300	45.300	48.000	54.500	35.100	11.800	7.100	1.700	1.700	2.000	2.200	2.700	2.900	3.300	3.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	3.520	3.770	3.850	7.330	8.450	10.480	10.410	10.810	10.190	10.360	10.400	11.040	11.200	10.940	14.800	14.800	15.400	18.500	19.500	21.900	21.900	23.000	23.700	26.100	27.600	28.300	25.000	27.700	-99999999.990	-99999999.990	1514.700	1832.100	2618.400	2558.500	2543.000	2914.600	2856.000	2279.600	2162.500	1990.500	2628.800	2574.800	-99999999.990	-99999999.990	27.300	41.740	56.300	55.170	41.350	57.190	66.510	48.200	44.770	47.600	59.550	50.710	0.000	0.110	0.100	-1.160	0.560	1.170	0.170	1.150	0.190	-0.180	-0.140	0.920	0.760	0.120	11/04/2018	01/18/2019
"PLCE"	"SmallCap 600"	"53  - Consumer Cyclicals"	625.000	620.900	616.800	589.100	527.800	496.300	496.300	495.700	497.700	510.500	473.700	343.100	323.100	343.500	0.500	0.400	0.400	0.700	1.100	2.000	0.500	0.500	0.700	0.500	0.500	0.700	1.000	0.900	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	24.550	25.770	27.370	27.170	25.820	26.710	27.600	28.140	28.110	28.980	27.320	20.180	19.420	20.950	237.800	267.000	322.400	297.600	268.800	286.300	286.300	257.300	311.000	363.800	324.400	334.700	366.500	376.900	950.900	1178.400	1110.600	1023.500	1875.700	2522.900	1565.900	1873.800	1722.600	1715.400	2244.500	2145.700	2324.400	2097.400	44.290	56.970	57.000	55.200	100.950	145.350	75.950	101.300	102.100	108.800	142.300	120.800	149.400	90.930	2.970	4.730	4.420	3.540	6.200	7.900	3.360	0.480	1.390	2.030	3.270	-1.820	-0.060	2.200	11/03/2018	01/18/2019
"PLD"	"500"	"55  - Financials"	13079.400	12486.800	13511.200	13897.300	14589.700	14912.900	14912.800	14668.600	14769.100	15465.500	15562.200	15611.100	15569.600	21961.700	934.600	1012.700	379.300	308.900	301.400	303.100	70.600	72.900	75.400	64.200	62.000	47.200	56.300	64.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	35.300	27.150	27.800	27.820	27.990	28.350	28.240	27.740	27.860	29.110	29.280	29.330	29.230	38.230	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26103.100	29969.600	30150.400	31757.900	42710.100	47285.200	41220.800	41000.900	44983.200	45961.600	46395.600	45701.400	47045.300	53379.300	36.490	36.950	43.030	42.920	52.790	64.510	52.160	51.050	58.640	64.580	60.680	65.690	64.470	64.700	-3.480	-2.680	-3.150	-3.030	-3.750	-3.070	0.290	0.190	0.240	0.630	0.090	0.150	0.260	0.280	09/30/2018	01/18/2019
"PLT"	"MidCap 400"	"57  - Technology"	527.200	646.400	698.700	727.400	312.400	382.200	350.100	382.200	388.400	387.700	329.000	353.000	374.500	790.100	0.000	0.000	0.000	0.000	25.100	29.200	7.300	7.400	7.300	7.300	7.300	7.400	7.300	23.900	69.700	80.400	84.800	91.600	90.400	88.300	21.400	22.200	21.200	19.900	21.300	21.800	23.700	57.000	11.980	15.480	16.460	17.430	9.150	11.840	10.860	11.820	11.950	11.900	10.260	10.950	11.520	20.110	53.700	67.400	57.100	56.700	53.200	55.500	58.000	55.500	57.600	61.000	64.600	68.300	68.100	156.900	1303.400	1710.400	2018.100	1736.100	2123.100	1815.300	2013.800	1938.800	1901.300	1628.900	1827.800	2047.400	2340.400	3816.500	36.870	46.450	53.020	47.420	54.760	50.380	51.710	53.560	52.310	45.360	54.040	76.250	58.970	36.080	2.480	1.620	1.690	2.500	2.720	2.880	0.290	1.290	0.150	0.840	0.760	0.980	0.700	0.780	09/30/2018	01/18/2019
"PLUS"	"SmallCap 600"	"57  - Technology"	219.600	238.200	266.400	279.300	318.900	345.900	333.800	345.900	357.000	376.100	383.600	372.600	379.900	399.300	1.400	1.900	1.900	2.400	1.800	1.500	0.400	0.400	0.400	0.300	0.300	0.300	0.500	0.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.720	15.250	16.800	19.080	21.970	24.940	24.200	25.080	25.860	27.100	27.700	27.350	28.280	29.590	23.500	29.600	22.600	19.800	33.300	93.600	111.100	93.600	90.500	51.400	51.300	39.900	52.100	56.600	325.100	433.000	588.700	662.800	788.500	970.400	778.700	859.000	961.300	1260.000	997.000	992.800	1261.200	1240.500	20.670	28.420	37.845	46.630	57.600	75.200	45.775	63.475	74.100	95.600	76.550	94.100	84.880	75.120	-1.810	0.350	-1.480	0.160	-0.810	0.970	5.080	-0.020	-0.380	1.090	2.370	2.410	-3.730	2.000	09/30/2018	01/18/2019
"PLXS"	"SmallCap 600"	"57  - Technology"	649.000	699.300	781.100	842.300	916.800	1025.900	927.500	961.400	991.300	1025.900	933.800	920.500	882.400	921.100	16.100	12.600	12.300	14.000	14.600	13.600	3.300	3.300	3.300	3.700	3.700	3.500	2.900	2.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	18.610	20.370	23.120	25.060	27.470	30.520	27.660	28.530	29.440	30.590	27.820	27.450	26.900	28.690	457.700	404.000	526.000	569.400	564.100	654.600	564.800	609.700	653.100	654.600	669.900	701.700	755.800	794.300	747.800	1405.600	1312.100	721.500	1633.000	1785.100	1578.700	1505.900	1579.300	1625.100	1737.400	1808.700	1806.500	1770.200	25.800	43.290	41.210	34.920	54.040	60.720	45.810	56.070	52.570	61.430	60.320	59.540	58.400	54.570	2.640	2.850	0.670	1.210	2.830	3.850	2.100	0.530	0.190	1.040	1.560	-2.290	0.470	0.410	09/29/2018	01/18/2019
"PM"	"500"	"54  - Consumer Non-Cyclicals"	229.000	-3476.000	-7766.000	-12629.000	-13244.000	-12688.000	-12688.000	-12392.000	-12008.000	-11407.000	-12086.000	-12350.000	-11915.000	-11720.000	934.000	1007.000	1104.000	1170.000	1132.000	1069.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	0.130	-2.050	-4.790	-8.060	-8.550	-8.180	-8.180	-7.980	-7.730	-7.350	-7.790	-7.950	-7.660	-7.540	8120.000	8949.000	9846.000	8592.000	8473.000	9017.000	9017.000	8007.000	7730.000	8283.000	8806.000	8592.000	8925.000	8440.000	164819.000	168903.000	159128.000	166866.000	168549.000	190479.000	168517.000	203325.800	209680.900	200480.500	191716.800	183884.200	152375.700	154458.700	83.640	87.130	81.450	87.910	91.490	105.650	96.440	109.350	117.450	104.640	103.550	80.740	88.070	73.790	2.750	1.750	1.980	0.350	0.420	0.340	0.060	-0.690	0.860	-0.090	0.450	-0.410	1.230	-0.270	09/30/2018	01/18/2019
"PMT"	"SmallCap 600"	"55  - Financials"	546.000	1201.300	1467.100	1578.200	1496.100	1351.100	1351.100	1458.500	1454.800	1310.900	1244.900	1242.600	1245.800	1258.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	20.690	27.580	23.130	21.470	20.100	19.680	20.260	21.860	21.790	19.670	19.310	20.450	20.450	20.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1312.900	2222.300	3991.900	1475.300	2039.400	5453.600	5442.400	5010.400	5070.600	4854.200	4593.300	4766.400	5729.300	6312.400	25.290	22.960	21.090	15.260	16.370	16.070	15.220	16.860	18.290	16.060	16.670	18.990	19.310	19.410	-12.120	-20.860	-5.620	-6.570	-12.430	-9.770	1.380	4.840	-1.860	-0.540	-1.250	1.340	-9.360	-3.440	09/30/2018	01/18/2019
"PNC"	"500"	"55  - Financials"	34053.000	39003.000	42334.000	44551.000	44710.000	45699.000	45699.000	45754.000	46084.000	46388.000	47513.000	46969.000	46904.000	47058.000	2988.000	1094.000	860.000	906.000	1045.000	1294.000	317.000	369.000	424.000	456.000	487.000	557.000	644.000	727.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	64.740	73.870	80.030	86.680	90.510	95.010	93.650	93.950	95.210	96.840	100.030	99.300	100.010	101.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	49873.100	58194.200	69827.700	74410.300	87616.200	100837.000	88509.500	89215.900	92866.100	96908.800	101411.800	105455.500	95193.900	96043.400	58.310	77.580	91.230	95.310	116.960	144.290	95.600	127.230	124.870	136.790	157.660	135.100	128.490	125.250	10.240	10.970	8.330	8.180	7.950	4.540	2.170	2.720	0.830	4.510	1.060	5.390	2.670	1.540	09/30/2018	01/18/2019
"PNFP"	"MidCap 400"	"55  - Financials"	641.000	679.100	723.700	802.700	1155.600	1496.700	1496.700	1723.100	3615.300	3673.300	3708.000	3749.300	3826.700	3897.000	36.900	22.600	15.400	13.200	18.500	38.600	12.100	13.400	17.100	29.000	33.400	37.100	48.700	58.700	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	18.910	19.860	20.840	21.690	26.850	23.470	32.920	35.880	68.090	47.910	48.200	48.640	49.620	50.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	805.300	1218.800	1391.900	1948.600	3049.000	4493.400	3416.600	3446.700	3678.100	5466.700	5389.400	5285.100	5003.000	4960.100	18.840	32.530	39.540	51.360	69.300	66.300	51.600	69.400	62.800	66.200	64.550	61.350	52.300	54.910	3.240	3.120	3.430	2.250	1.550	2.230	0.770	-0.220	1.150	0.100	-0.010	0.850	1.400	1.200	09/30/2018	01/18/2019
"PNM"	"MidCap 400"	"59  - Utilities"	1574.000	1608.200	1673.600	1721.600	1654.800	1676.000	1676.000	1686.600	1727.300	1765.700	1695.300	1683.600	1722.700	1771.300	124.800	120.800	121.400	119.600	114.900	128.600	31.500	31.700	32.300	32.100	31.500	33.100	33.300	30.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	17.650	20.150	20.960	21.580	20.750	21.010	21.010	21.140	21.620	22.090	21.200	21.080	21.570	22.180	54.200	59.600	67.200	63.600	67.400	73.000	73.000	66.100	67.000	68.200	66.500	69.500	74.800	75.200	3665.000	3839.100	4346.400	4563.800	5115.100	5981.900	5491.900	5716.200	5880.800	5971.500	6051.100	5948.000	6055.600	6069.700	20.510	24.120	29.630	30.570	34.300	40.450	32.850	36.300	38.250	43.400	35.200	38.900	38.410	42.000	-0.900	-0.900	-0.160	-1.310	-2.940	-3.190	-0.260	-0.030	-0.820	0.920	-0.740	-0.750	-1.180	0.520	09/30/2018	01/18/2019
"PNR"	"500"	"52  - Industrials"	1933.300	6371.100	6095.300	4663.800	4008.800	4254.400	4254.400	4374.800	4903.500	5008.600	5037.800	4719.700	1888.900	1880.200	60.300	140.700	152.000	70.900	106.600	148.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.200	185.900	248.600	96.400	98.700	114.100	27.200	19.100	17.700	17.900	28.700	18.800	19.100	19.100	19.680	50.010	30.310	24.470	22.230	23.470	23.390	24.060	26.990	27.600	27.730	26.590	10.680	10.790	449.900	1333.900	2438.400	1130.400	564.700	524.200	524.200	546.000	565.400	579.200	356.900	593.500	366.600	387.300	4619.000	8957.300	11246.100	9233.100	11348.900	12638.500	10889.600	11955.900	9640.300	9678.000	9971.100	9886.600	8145.200	8290.000	33.005	52.157	44.602	33.260	37.652	47.423	43.139	39.371	44.468	45.637	48.014	42.080	40.150	41.170	1.700	-1.090	2.760	3.680	2.310	2.730	1.200	-1.060	1.060	0.750	0.820	-1.380	1.610	0.470	09/30/2018	01/18/2019
"PNW"	"500"	"59  - Utilities"	3821.800	3972.800	4194.500	4367.500	4583.900	4803.600	4803.600	4828.800	4859.400	5142.100	5006.700	5019.800	5032.000	5353.600	199.900	177.200	161.400	154.700	143.500	143.600	34.700	37.900	39.600	36.900	36.200	38.100	41.300	43.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	35.050	36.280	38.140	39.480	41.290	43.120	43.060	43.220	43.470	45.980	44.700	44.810	44.880	47.740	226.400	249.400	259.700	256.000	279.900	282.600	282.600	283.300	288.000	284.500	289.300	305.900	311.000	308.600	9131.100	9312.700	11139.500	10814.800	12579.400	13937.200	13151.400	14056.200	14527.800	14411.100	14622.000	14299.900	14563.400	14162.800	50.980	52.920	68.310	64.480	78.030	85.180	76.130	82.190	85.160	87.710	76.960	80.560	82.250	85.670	0.180	0.510	-0.890	-0.520	-2.170	-4.700	-0.650	-2.500	-2.360	0.670	-0.980	-2.400	-1.480	2.390	09/30/2018	01/18/2019
"POL"	"MidCap 400"	"51  - Basic Materials"	588.300	629.100	976.800	776.300	704.200	724.700	724.700	733.600	557.300	567.900	598.500	584.200	593.900	613.300	34.400	0.000	0.000	59.800	65.900	56.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6.380	7.060	10.230	8.410	8.020	8.640	8.730	8.960	6.810	6.990	7.400	7.270	7.430	7.690	243.300	244.400	342.500	309.000	287.000	266.400	266.400	337.200	296.000	308.900	327.800	322.000	321.000	334.600	2397.800	3648.900	4245.800	3704.300	3680.900	4682.900	3692.500	3930.500	4378.700	4369.700	4585.500	4607.900	4626.700	4645.100	20.420	35.350	37.910	31.760	32.040	43.500	29.230	33.680	38.740	46.070	41.310	43.220	32.310	31.650	0.080	0.360	0.120	0.920	1.130	1.220	0.700	-0.620	0.460	0.470	0.650	0.000	0.610	0.350	09/30/2018	01/18/2019
"POOL"	"MidCap 400"	"53  - Consumer Cyclicals"	279.700	281.600	286.200	244.400	255.700	205.200	205.200	222.700	303.300	210.500	223.100	249.800	313.800	372.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	5.810	6.000	6.180	5.520	5.930	4.900	4.980	5.410	7.330	5.180	5.560	6.190	7.760	9.220	773.800	400.300	429.200	467.000	474.300	486.100	486.100	647.900	542.800	484.300	536.500	703.800	606.600	610.000	2267.800	2947.300	3174.500	3886.100	4815.100	5847.000	4718.500	5394.600	5388.200	4926.300	5696.100	6462.200	6743.600	7290.600	42.320	58.140	63.440	80.780	104.340	129.650	92.580	114.710	117.570	120.780	138.030	151.500	145.750	152.650	0.600	1.530	1.110	1.470	1.670	1.890	0.130	-1.500	-0.920	3.200	1.120	-1.760	-0.500	1.590	09/30/2018	01/18/2019
"POST"	"MidCap 400"	"54  - Consumer Non-Cyclicals"	1231.500	1498.600	2283.100	2975.900	3008.600	2780.000	2984.000	2988.200	2751.100	2780.000	3030.400	3119.400	3068.400	3050.400	60.300	85.500	183.700	257.500	306.500	314.800	72.900	80.200	229.600	85.200	90.500	98.800	98.900	99.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	35.900	45.830	57.510	52.490	43.730	41.000	43.120	43.820	40.280	41.930	45.920	46.700	45.800	45.800	78.600	121.900	380.700	465.300	503.100	573.500	513.400	513.000	526.600	573.500	587.200	591.400	579.100	484.200	2062.200	2617.700	5250.800	7128.000	8950.700	11026.800	9255.200	9754.500	9222.000	11507.300	10829.400	12179.600	12695.700	12804.100	34.250	49.270	41.890	61.700	80.390	79.230	76.230	81.870	77.650	82.930	75.780	86.020	88.420	102.060	3.280	2.490	1.340	5.760	5.330	2.620	-0.640	-0.500	1.270	1.520	2.040	0.260	3.620	0.680	09/30/2018	01/18/2019
"POWI"	"SmallCap 600"	"57  - Technology"	364.500	341.000	436.700	430.700	428.600	503.100	503.100	530.100	547.000	562.300	547.700	533.800	521.800	531.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.300	91.400	51.700	55.000	57.500	62.300	15.800	16.600	17.300	17.300	17.200	17.500	17.900	17.200	12.740	11.910	14.840	14.370	14.780	17.390	17.230	18.000	18.410	18.890	18.400	17.910	17.690	18.090	52.000	44.600	42.200	64.000	51.900	52.600	52.600	51.100	52.400	55.200	57.100	63.200	68.800	74.200	821.700	1535.100	1429.300	1397.000	1877.600	2065.300	1919.000	1890.400	2134.000	2127.700	2095.000	1915.500	2007.100	1707.300	33.610	55.820	51.740	48.630	67.850	73.550	64.450	63.200	72.900	80.350	67.200	73.050	56.320	62.970	1.340	1.040	2.470	1.600	1.900	2.390	0.800	-0.150	0.110	0.450	-0.210	0.340	0.730	0.600	09/30/2018	01/18/2019
"POWL"	"SmallCap 600"	"52  - Industrials"	310.100	355.200	371.100	333.300	335.300	321.300	330.100	328.000	325.100	321.300	313.000	306.400	301.400	301.600	0.300	0.200	0.200	0.100	0.100	0.200	0.000	0.000	0.000	0.000	0.100	0.100	0.100	0.100	6.300	7.600	7.600	7.000	6.700	6.900	1.500	1.600	1.700	2.100	1.700	1.600	1.600	1.800	26.170	29.730	30.920	28.080	29.410	28.050	28.860	28.650	28.360	28.020	27.220	26.620	26.180	26.190	119.700	108.400	128.800	137.700	92.600	70.000	83.900	77.000	65.200	70.000	57.500	66.000	93.800	103.900	406.400	696.600	489.100	268.200	349.300	261.700	367.500	302.700	336.200	277.400	281.400	262.300	362.500	382.700	41.530	66.990	49.070	26.030	39.000	28.650	35.390	32.640	31.990	28.980	26.630	34.830	29.160	28.990	-2.940	1.420	-1.610	-2.870	5.250	1.860	-0.050	1.100	0.320	0.490	-1.630	-0.060	-1.690	-0.520	09/30/2018	01/18/2019
"PPBI"	"SmallCap 600"	"55  - Financials"	86.800	134.500	175.200	199.600	299.000	459.700	459.700	471.000	959.700	981.700	1242.000	1261.900	1288.500	1916.400	9.600	7.100	5.400	7.700	12.100	13.500	3.500	3.700	5.400	15.000	7.500	9.500	11.500	16.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	8.600	12.720	11.090	11.710	14.130	17.070	16.780	17.110	24.240	27.530	28.310	27.500	27.980	31.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	53.400	117.400	205.400	368.400	998.400	1460.000	1351.100	1168.600	1556.100	1408.700	2356.400	1907.700	1832.100	2367.000	10.240	15.740	17.330	21.250	35.350	40.000	25.850	40.000	36.900	40.400	42.050	38.150	29.230	28.770	0.860	0.700	0.720	0.680	1.010	1.880	0.790	0.260	0.880	1.030	0.950	0.730	1.460	0.660	09/30/2018	01/18/2019
"PPG"	"500"	"51  - Basic Materials"	3249.000	4063.000	4932.000	5180.000	4983.000	4826.000	4826.000	5192.000	5630.000	5902.000	5558.000	5346.000	4884.000	4980.000	210.000	634.000	196.000	187.000	125.000	125.000	29.000	50.000	52.000	54.000	27.000	24.000	26.000	27.000	428.000	430.000	463.000	483.000	466.000	459.000	115.000	109.000	112.000	114.000	116.000	112.000	114.000	110.000	10.590	14.170	17.830	19.090	18.760	18.840	18.460	20.160	21.900	23.040	21.930	21.400	19.940	20.560	1607.000	1687.000	1824.000	1825.000	1659.000	1514.000	1514.000	1727.000	1766.000	1805.000	1730.000	1963.000	1956.000	1962.000	23184.700	30160.200	34524.000	30243.700	28250.300	32600.600	27453.300	30234.600	31423.700	30364.700	32427.200	31870.700	29552.500	30464.300	67.675	94.830	115.575	98.820	94.760	116.820	93.130	102.430	109.960	116.240	112.440	103.730	105.090	105.430	2.280	3.450	3.070	2.000	3.870	1.890	1.150	-0.610	1.020	1.540	1.060	-1.650	0.840	1.280	09/30/2018	01/18/2019
"PPL"	"500"	"59  - Utilities"	10828.000	10480.000	12466.000	13628.000	9919.000	9899.000	9899.000	10109.000	10490.000	10692.000	10761.000	11176.000	11240.000	11783.000	898.000	1912.000	1772.000	1867.000	871.000	888.000	217.000	217.000	222.000	230.000	232.000	239.000	235.000	244.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	19.670	18.060	20.470	20.850	14.810	14.610	14.560	14.850	15.340	15.570	15.600	16.090	16.080	16.740	654.000	673.000	702.000	381.000	357.000	356.000	356.000	312.000	316.000	323.000	320.000	279.000	288.000	295.000	32259.300	35447.500	41036.000	39795.100	41935.200	39879.500	42050.200	45090.200	46535.300	46148.100	42133.500	40939.800	41388.600	41552.100	26.567	27.922	33.712	34.130	34.050	30.950	34.340	36.880	38.660	37.560	28.650	28.550	30.400	30.070	-1.320	-2.020	-2.310	-2.100	-2.390	-1.610	0.570	-0.180	0.540	0.990	0.610	0.410	-1.490	-0.310	09/30/2018	01/18/2019
"PRA"	"SmallCap 600"	"55  - Financials"	2164.500	2270.600	2394.400	2157.900	1958.400	1798.700	1798.700	1825.700	1838.100	1850.900	1594.800	1569.200	1574.600	1586.900	3.500	2.200	2.800	14.100	14.600	15.000	3.700	4.100	4.100	4.100	4.400	3.700	4.000	3.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	35.400	37.020	38.770	36.400	35.740	33.800	33.770	34.240	34.420	34.650	29.840	29.320	29.370	29.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2498.800	2980.300	2909.100	2930.100	3186.300	3372.200	3324.500	3558.600	3555.700	3200.500	3331.500	2926.500	2122.100	2718.000	42.190	48.480	45.150	48.530	56.200	57.150	53.300	59.100	60.800	56.050	47.800	35.450	43.920	42.680	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-1.940	-99999999.990	0.440	-3.870	-0.390	0.510	0.640	-3.600	-0.450	1.190	09/30/2018	01/18/2019
"PRAA"	"SmallCap 600"	"52  - Industrials"	595.500	708.400	869.500	902.200	800.500	864.300	864.300	930.800	955.400	1010.900	1087.300	1127.800	1096.100	1104.400	10.600	9.000	14.500	33.400	55.400	78.100	21.000	21.300	22.500	25.900	28.400	25.800	31.100	30.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	11.600	13.890	17.260	18.050	16.630	18.660	18.650	20.060	20.800	22.380	24.070	24.910	24.210	24.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2040.700	3009.900	3207.500	3204.700	3613.800	3365.000	3639.200	3302.200	3698.400	3301.900	3707.500	3917.700	3940.500	3841.000	35.620	52.840	57.930	34.690	39.100	33.200	31.900	40.800	37.900	27.900	38.300	38.550	30.840	29.760	3.160	2.420	4.110	4.830	3.900	1.980	-0.340	0.640	-1.110	0.010	-0.020	0.570	-0.220	0.780	09/30/2018	01/18/2019
"PRAH"	"MidCap 400"	"56  - Healthcare"	264.700	176.000	467.300	676.800	702.700	729.300	729.300	774.800	842.700	930.400	930.800	938.600	947.800	973.800	35.800	32.900	57.000	81.900	61.700	54.900	12.400	9.500	10.000	11.600	15.600	14.800	14.600	14.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	4.620	3.070	8.160	15.780	11.720	12.000	11.900	12.580	13.540	14.830	14.730	14.770	14.840	15.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	2579.400	2781.100	4073.700	6217.100	4062.500	4714.100	5393.600	5940.600	6914.200	6485.700	7147.400	8151.400	-99999999.990	-99999999.990	24.220	45.270	55.120	91.070	53.220	59.010	75.010	81.430	84.000	93.360	96.870	101.650	-99999999.990	-0.360	-2.200	0.160	1.890	1.970	1.320	-0.290	0.190	1.280	1.270	0.310	0.600	1.470	09/30/2018	01/18/2019
"PRFT"	"SmallCap 600"	"57  - Technology"	199.000	234.400	259.500	304.700	348.800	359.500	359.500	358.300	359.500	366.500	366.400	369.700	373.800	355.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.170	7.940	8.570	9.610	10.440	10.570	10.580	10.730	10.910	11.220	11.080	11.290	11.400	10.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	317.100	688.700	576.400	585.800	631.500	670.700	616.100	607.100	676.300	705.300	679.400	801.200	909.800	944.200	11.780	23.420	18.630	17.120	17.490	19.070	18.610	18.170	18.640	19.450	19.470	26.370	25.020	25.100	0.390	1.190	1.220	0.810	1.170	1.640	0.660	0.380	0.330	0.150	0.730	0.120	0.740	0.390	09/30/2018	01/18/2019
