Date,DHHNGSP
2009-12-04,4530000.00
2009-12-07,4780000.00
2009-12-08,5100000.00
2009-12-09,5270000.00
2009-12-10,5020000.00
2009-12-11,5210000.00
2009-12-14,5410000.00
2009-12-15,5530000.00
2009-12-16,5570000.00
2009-12-17,5650000.00
2009-12-18,5870000.00
2009-12-21,5790000.00
2009-12-22,5560000.00
2009-12-23,5550000.00
2009-12-24,5750000.00
2009-12-28,5910000.00
2009-12-29,6010000.00
2009-12-30,5780000.00
2009-12-31,5820000.00
2010-01-04,6090000.00
2010-01-05,6190000.00
2010-01-06,6470000.00
2010-01-07,7510000.00
2010-01-08,6560000.00
2010-01-11,5770000.00
2010-01-12,5570000.00
2010-01-13,5610000.00
2010-01-14,5770000.00
2010-01-15,5660000.00
2010-01-19,5510000.00
2010-01-20,5540000.00
2010-01-21,5520000.00
2010-01-22,5670000.00
2010-01-25,5760000.00
2010-01-26,5610000.00
2010-01-27,5420000.00
2010-01-28,5320000.00
2010-01-29,5260000.00
2010-02-01,5300000.00
2010-02-02,5470000.00
2010-02-03,5510000.00
2010-02-04,5470000.00
2010-02-05,5610000.00
2010-02-08,5730000.00
2010-02-09,5540000.00
2010-02-10,5480000.00
2010-02-11,5530000.00
2010-02-12,5480000.00
2010-02-16,5650000.00
2010-02-17,5470000.00
2010-02-18,5400000.00
2010-02-19,5100000.00
2010-02-22,4920000.00
2010-02-23,4910000.00
2010-02-24,4910000.00
2010-02-25,4840000.00
2010-02-26,4760000.00
2010-03-01,4830000.00
2010-03-02,4780000.00
2010-03-03,4760000.00
2010-03-04,4780000.00
2010-03-05,4560000.00
2010-03-08,4470000.00
2010-03-09,4510000.00
2010-03-10,4440000.00
2010-03-11,4470000.00
2010-03-12,4350000.00
2010-03-15,4290000.00
2010-03-16,4380000.00
2010-03-17,4270000.00
2010-03-18,4190000.00
2010-03-19,4010000.00
2010-03-22,4020000.00
2010-03-23,4080000.00
2010-03-24,4020000.00
2010-03-25,4010000.00
2010-03-26,3920000.00
2010-03-29,3830000.00
2010-03-30,3790000.00
2010-03-31,3930000.00
2010-04-01,3720000.00
2010-04-05,3930000.00
2010-04-06,4160000.00
2010-04-07,4080000.00
2010-04-08,3920000.00
2010-04-09,3900000.00
2010-04-12,4040000.00
2010-04-13,3970000.00
2010-04-14,4150000.00
2010-04-15,4160000.00
2010-04-16,3970000.00
2010-04-19,4020000.00
2010-04-20,3930000.00
2010-04-21,3960000.00
2010-04-22,3950000.00
2010-04-23,4070000.00
2010-04-26,4230000.00
2010-04-27,4180000.00
2010-04-28,4190000.00
2010-04-29,4240000.00
2010-04-30,3940000.00
2010-05-03,3860000.00
2010-05-04,3960000.00
2010-05-05,4000000.00
2010-05-06,3970000.00
2010-05-07,3910000.00
2010-05-10,4080000.00
2010-05-11,4150000.00
2010-05-12,4180000.00
2010-05-13,4260000.00
2010-05-14,4270000.00
2010-05-17,4340000.00
2010-05-18,4420000.00
2010-05-19,4280000.00
2010-05-20,4120000.00
2010-05-21,4120000.00
2010-05-24,4080000.00
2010-05-25,4080000.00
2010-05-26,4190000.00
2010-05-27,4220000.00
2010-05-28,4310000.00
2010-06-01,4390000.00
2010-06-02,4320000.00
2010-06-03,4460000.00
2010-06-04,4600000.00
2010-06-07,4670000.00
2010-06-08,4890000.00
2010-06-09,4750000.00
2010-06-10,4680000.00
2010-06-11,4680000.00
2010-06-14,4940000.00
2010-06-15,5110000.00
2010-06-16,5130000.00
2010-06-17,5140000.00
2010-06-18,5170000.00
2010-06-21,5150000.00
2010-06-22,4870000.00
2010-06-23,4900000.00
2010-06-24,4880000.00
2010-06-25,4840000.00
2010-06-28,4850000.00
2010-06-29,4680000.00
2010-06-30,4530000.00
2010-07-01,4540000.00
2010-07-02,4720000.00
2010-07-06,4850000.00
2010-07-07,4760000.00
2010-07-08,4610000.00
2010-07-09,4360000.00
2010-07-12,4420000.00
2010-07-13,4460000.00
2010-07-14,4390000.00
2010-07-15,4430000.00
2010-07-16,4680000.00
2010-07-19,4560000.00
2010-07-20,4590000.00
2010-07-21,4700000.00
2010-07-22,4670000.00
2010-07-23,4690000.00
2010-07-26,4650000.00
2010-07-27,4720000.00
2010-07-28,4750000.00
2010-07-29,4800000.00
2010-07-30,4810000.00
2010-08-02,4940000.00
2010-08-03,4780000.00
2010-08-04,4770000.00
2010-08-05,4840000.00
2010-08-06,4670000.00
2010-08-09,4520000.00
2010-08-10,4430000.00
2010-08-11,4380000.00
2010-08-12,4420000.00
2010-08-13,4350000.00
2010-08-16,4370000.00
2010-08-17,4280000.00
2010-08-18,4350000.00
2010-08-19,4290000.00
2010-08-20,4190000.00
2010-08-23,4120000.00
2010-08-24,4070000.00
2010-08-25,3990000.00
2010-08-26,3850000.00
2010-08-27,3750000.00
2010-08-30,3770000.00
2010-08-31,3800000.00
2010-09-01,3730000.00
2010-09-02,3740000.00
2010-09-03,3740000.00
2010-09-07,3820000.00
2010-09-08,3810000.00
2010-09-09,3790000.00
2010-09-10,3790000.00
2010-09-13,3830000.00
2010-09-14,3980000.00
2010-09-15,4060000.00
2010-09-16,4090000.00
2010-09-17,4110000.00
2010-09-20,4010000.00
2010-09-21,3950000.00
2010-09-22,4020000.00
2010-09-23,4080000.00
2010-09-24,3970000.00
2010-09-27,3800000.00
2010-09-28,3800000.00
2010-09-29,3810000.00
2010-09-30,3850000.00
2010-10-01,3670000.00
2010-10-04,3560000.00
2010-10-05,3510000.00
2010-10-06,3560000.00
2010-10-07,3620000.00
2010-10-08,3360000.00
2010-10-11,3430000.00
2010-10-12,3400000.00
2010-10-13,3580000.00
2010-10-14,3580000.00
2010-10-15,3470000.00
2010-10-18,3360000.00
2010-10-19,3360000.00
2010-10-20,3460000.00
2010-10-21,3460000.00
2010-10-22,3190000.00
2010-10-25,3180000.00
2010-10-26,3280000.00
2010-10-27,3370000.00
2010-10-28,3360000.00
2010-10-29,3360000.00
2010-11-01,3420000.00
2010-11-02,3200000.00
2010-11-03,3350000.00
2010-11-04,3530000.00
2010-11-05,3470000.00
2010-11-08,3490000.00
2010-11-09,3760000.00
2010-11-10,4000000.00
2010-11-11,3730000.00
2010-11-12,3500000.00
2010-11-15,3560000.00
2010-11-16,3660000.00
2010-11-17,3770000.00
2010-11-18,3890000.00
2010-11-19,3790000.00
2010-11-22,4020000.00
2010-11-23,3930000.00
2010-11-24,3820000.00
2010-11-26,3820000.00
2010-11-29,4120000.00
2010-11-30,4160000.00
2010-12-01,4210000.00
2010-12-02,4280000.00
2010-12-03,4230000.00
2010-12-06,4470000.00
2010-12-07,4480000.00
2010-12-08,4470000.00
2010-12-09,4520000.00
2010-12-10,4370000.00
2010-12-13,4550000.00
2010-12-14,4350000.00
2010-12-15,4220000.00
2010-12-16,4190000.00
2010-12-17,3990000.00
2010-12-20,4100000.00
2010-12-21,4170000.00
2010-12-22,4010000.00
2010-12-23,4080000.00
2010-12-27,4050000.00
2010-12-28,4100000.00
2010-12-29,4190000.00
2010-12-30,4220000.00
2010-12-31,4220000.00
2011-01-03,4540000.00
2011-01-04,4610000.00
2011-01-05,4520000.00
2011-01-06,4490000.00
2011-01-07,4420000.00
2011-01-10,4490000.00
2011-01-11,4420000.00
2011-01-12,4550000.00
2011-01-13,4480000.00
2011-01-14,4380000.00
2011-01-18,4520000.00
2011-01-19,4480000.00
2011-01-20,4570000.00
2011-01-21,4720000.00
2011-01-24,4720000.00
2011-01-25,4460000.00
2011-01-26,4400000.00
2011-01-27,4410000.00
2011-01-28,4270000.00
2011-01-31,4420000.00
2011-02-01,4420000.00
2011-02-02,4550000.00
2011-02-03,4690000.00
2011-02-04,4480000.00
2011-02-07,4320000.00
2011-02-08,4240000.00
2011-02-09,4220000.00
2011-02-10,4110000.00
2011-02-11,3960000.00
2011-02-14,3890000.00
2011-02-15,3920000.00
2011-02-16,3930000.00
2011-02-17,3900000.00
2011-02-18,3840000.00
2011-02-22,3890000.00
2011-02-23,3830000.00
2011-02-24,3830000.00
2011-02-25,3810000.00
2011-02-28,3930000.00
2011-03-01,3930000.00
2011-03-02,3790000.00
2011-03-03,3750000.00
2011-03-04,3700000.00
2011-03-07,3730000.00
2011-03-08,3830000.00
2011-03-09,3810000.00
2011-03-10,3870000.00
2011-03-11,3780000.00
2011-03-14,3900000.00
2011-03-15,3810000.00
2011-03-16,3860000.00
2011-03-17,3850000.00
2011-03-18,3980000.00
2011-03-21,3990000.00
2011-03-22,4050000.00
2011-03-23,4180000.00
2011-03-24,4270000.00
2011-03-25,4130000.00
2011-03-28,4350000.00
2011-03-29,4270000.00
2011-03-30,4250000.00
2011-03-31,4320000.00
2011-04-01,4320000.00
2011-04-04,4210000.00
2011-04-05,4220000.00
2011-04-06,4170000.00
2011-04-07,4120000.00
2011-04-08,4050000.00
2011-04-11,4050000.00
2011-04-12,4080000.00
2011-04-13,4140000.00
2011-04-14,4120000.00
2011-04-15,4210000.00
2011-04-18,4230000.00
2011-04-19,4190000.00
2011-04-20,4330000.00
2011-04-21,4330000.00
2011-04-25,4370000.00
2011-04-26,4320000.00
2011-04-27,4350000.00
2011-04-28,4380000.00
2011-04-29,4510000.00
2011-05-02,4600000.00
2011-05-03,4600000.00
2011-05-04,4590000.00
2011-05-05,4490000.00
2011-05-06,4240000.00
2011-05-09,4280000.00
2011-05-10,4190000.00
2011-05-11,4230000.00
2011-05-12,4100000.00
2011-05-13,4090000.00
2011-05-16,4210000.00
2011-05-17,4250000.00
2011-05-18,4150000.00
2011-05-19,4100000.00
2011-05-20,4050000.00
2011-05-23,4270000.00
2011-05-24,4370000.00
2011-05-25,4360000.00
2011-05-26,4370000.00
2011-05-27,4360000.00
2011-05-31,4630000.00
2011-06-01,4620000.00
2011-06-02,4640000.00
2011-06-03,4720000.00
2011-06-06,4830000.00
2011-06-07,4830000.00
2011-06-08,4830000.00
2011-06-09,4920000.00
2011-06-10,4720000.00
2011-06-13,4750000.00
2011-06-14,4590000.00
2011-06-15,4530000.00
2011-06-16,4540000.00
2011-06-17,4390000.00
2011-06-20,4330000.00
2011-06-21,4370000.00
2011-06-22,4420000.00
2011-06-23,4310000.00
2011-06-24,4200000.00
2011-06-27,4250000.00
2011-06-28,4340000.00
2011-06-29,4400000.00
2011-06-30,4280000.00
2011-07-01,4330000.00
2011-07-05,4400000.00
2011-07-06,4340000.00
2011-07-07,4250000.00
2011-07-08,4190000.00
2011-07-11,4350000.00
2011-07-12,4380000.00
2011-07-13,4430000.00
2011-07-14,4420000.00
2011-07-15,4490000.00
2011-07-18,4600000.00
2011-07-19,4600000.00
2011-07-20,4640000.00
2011-07-21,4580000.00
2011-07-22,4460000.00
2011-07-25,4450000.00
2011-07-26,4430000.00
2011-07-27,4460000.00
2011-07-28,4410000.00
2011-07-29,4260000.00
2011-08-01,4290000.00
2011-08-02,4300000.00
2011-08-03,4260000.00
2011-08-04,4200000.00
2011-08-05,4000000.00
2011-08-08,4000000.00
2011-08-09,4060000.00
2011-08-10,4090000.00
2011-08-11,4060000.00
2011-08-12,4170000.00
2011-08-15,4050000.00
2011-08-16,4030000.00
2011-08-17,3980000.00
2011-08-18,3980000.00
2011-08-19,3990000.00
2011-08-22,3970000.00
2011-08-23,4010000.00
2011-08-24,4100000.00
2011-08-25,4010000.00
2011-08-26,3960000.00
2011-08-29,3930000.00
2011-08-30,3850000.00
2011-08-31,3970000.00
2011-09-01,4180000.00
2011-09-02,4120000.00
2011-09-06,3930000.00
2011-09-07,3960000.00
2011-09-08,3990000.00
2011-09-09,3960000.00
2011-09-12,3920000.00
2011-09-13,3960000.00
2011-09-14,4010000.00
2011-09-15,4040000.00
2011-09-16,3840000.00
2011-09-19,3780000.00
2011-09-20,3840000.00
2011-09-21,3780000.00
2011-09-22,3720000.00
2011-09-23,3740000.00
2011-09-26,3800000.00
2011-09-27,3920000.00
2011-09-28,3880000.00
2011-09-29,3770000.00
2011-09-30,3680000.00
2011-10-03,3570000.00
2011-10-04,3560000.00
2011-10-05,3630000.00
2011-10-06,3490000.00
2011-10-07,3400000.00
2011-10-10,3410000.00
2011-10-11,3520000.00
2011-10-12,3540000.00
2011-10-13,3420000.00
2011-10-14,3490000.00
2011-10-17,3720000.00
2011-10-18,3630000.00
2011-10-19,3590000.00
2011-10-20,3610000.00
2011-10-21,3540000.00
2011-10-24,3610000.00
2011-10-25,3620000.00
2011-10-26,3650000.00
2011-10-27,3590000.00
2011-10-28,3630000.00
2011-10-31,3660000.00
2011-11-01,3490000.00
2011-11-02,3390000.00
2011-11-03,3390000.00
2011-11-04,3440000.00
2011-11-07,3350000.00
2011-11-08,3420000.00
2011-11-09,3550000.00
2011-11-10,3480000.00
2011-11-11,3290000.00
2011-11-14,3170000.00
2011-11-15,3120000.00
2011-11-16,3110000.00
2011-11-17,3110000.00
2011-11-18,3010000.00
2011-11-21,2940000.00
2011-11-22,3060000.00
2011-11-23,2840000.00
2011-11-25,2840000.00
2011-11-28,3090000.00
2011-11-29,3390000.00
2011-11-30,3530000.00
2011-12-01,3490000.00
2011-12-02,3350000.00
2011-12-05,3380000.00
2011-12-06,3430000.00
2011-12-07,3450000.00
2011-12-08,3420000.00
2011-12-09,3290000.00
2011-12-12,3130000.00
2011-12-13,3120000.00
2011-12-14,3080000.00
2011-12-15,3050000.00
2011-12-16,3010000.00
2011-12-19,3030000.00
2011-12-20,3060000.00
2011-12-21,3050000.00
2011-12-22,3080000.00
2011-12-23,2970000.00
2011-12-27,3090000.00
2011-12-28,3070000.00
2011-12-29,3030000.00
2011-12-30,2980000.00
2012-01-03,2970000.00
2012-01-04,2960000.00
2012-01-05,2910000.00
2012-01-06,2850000.00
2012-01-09,2890000.00
2012-01-10,2970000.00
2012-01-11,2810000.00
2012-01-12,2700000.00
2012-01-13,2670000.00
2012-01-17,2510000.00
2012-01-18,2490000.00
2012-01-19,2360000.00
2012-01-20,2230000.00
2012-01-23,2390000.00
2012-01-24,2600000.00
2012-01-25,2610000.00
2012-01-26,2680000.00
2012-01-27,2590000.00
2012-01-30,2710000.00
2012-01-31,2510000.00
2012-02-01,2320000.00
2012-02-02,2300000.00
2012-02-03,2400000.00
2012-02-06,2460000.00
2012-02-07,2600000.00
2012-02-08,2480000.00
2012-02-09,2500000.00
2012-02-10,2510000.00
2012-02-13,2420000.00
2012-02-14,2480000.00
2012-02-15,2540000.00
2012-02-16,2470000.00
2012-02-17,2670000.00
2012-02-21,2630000.00
2012-02-22,2600000.00
2012-02-23,2680000.00
2012-02-24,2600000.00
2012-02-27,2550000.00
2012-02-28,2440000.00
2012-02-29,2440000.00
2012-03-01,2450000.00
2012-03-02,2380000.00
2012-03-05,2310000.00
2012-03-06,2300000.00
2012-03-07,2240000.00
2012-03-08,2240000.00
2012-03-09,2210000.00
2012-03-12,2170000.00
2012-03-13,2150000.00
2012-03-14,2130000.00
2012-03-15,2070000.00
2012-03-16,2010000.00
2012-03-19,2140000.00
2012-03-20,2190000.00
2012-03-21,2210000.00
2012-03-22,2190000.00
2012-03-23,2070000.00
2012-03-26,2160000.00
2012-03-27,2090000.00
2012-03-28,2050000.00
2012-03-29,2020000.00
2012-03-30,2000000.00
2012-04-02,1880000.00
2012-04-03,1940000.00
2012-04-04,2060000.00
2012-04-05,1980000.00
2012-04-09,1990000.00
2012-04-10,1990000.00
2012-04-11,1910000.00
2012-04-12,1870000.00
2012-04-13,1870000.00
2012-04-16,1880000.00
2012-04-17,1890000.00
2012-04-18,1870000.00
2012-04-19,1850000.00
2012-04-20,1820000.00
2012-04-23,1890000.00
2012-04-24,1970000.00
2012-04-25,1990000.00
2012-04-26,2100000.00
2012-04-27,2050000.00
2012-04-30,2100000.00
2012-05-01,2290000.00
2012-05-02,2310000.00
2012-05-03,2290000.00
2012-05-04,2300000.00
2012-05-07,2300000.00
2012-05-08,2270000.00
2012-05-09,2360000.00
2012-05-10,2360000.00
2012-05-11,2370000.00
2012-05-14,2410000.00
2012-05-15,2380000.00
2012-05-16,2500000.00
2012-05-17,2600000.00
2012-05-18,2560000.00
2012-05-21,2600000.00
2012-05-22,2550000.00
2012-05-23,2600000.00
2012-05-24,2660000.00
2012-05-25,2560000.00
2012-05-29,2500000.00
2012-05-30,2390000.00
2012-05-31,2340000.00
2012-06-01,2240000.00
2012-06-04,2320000.00
2012-06-05,2390000.00
2012-06-06,2410000.00
2012-06-07,2330000.00
2012-06-08,2220000.00
2012-06-11,2220000.00
2012-06-12,2170000.00
2012-06-13,2180000.00
2012-06-14,2200000.00
2012-06-15,2440000.00
2012-06-18,2450000.00
2012-06-19,2590000.00
2012-06-20,2600000.00
2012-06-21,2480000.00
2012-06-22,2500000.00
2012-06-25,2700000.00
2012-06-26,2700000.00
2012-06-27,2870000.00
2012-06-28,2810000.00
2012-06-29,2740000.00
2012-07-02,2730000.00
2012-07-03,2780000.00
2012-07-05,2900000.00
2012-07-06,2940000.00
2012-07-09,2790000.00
2012-07-10,2870000.00
2012-07-11,2720000.00
2012-07-12,2830000.00
2012-07-13,2880000.00
2012-07-16,2920000.00
2012-07-17,2830000.00
2012-07-18,2840000.00
2012-07-19,2990000.00
2012-07-20,3030000.00
2012-07-23,3050000.00
2012-07-24,3160000.00
2012-07-25,3190000.00
2012-07-26,3130000.00
2012-07-27,3100000.00
2012-07-30,3140000.00
2012-07-31,3200000.00
2012-08-01,3200000.00
2012-08-02,3160000.00
2012-08-03,2910000.00
2012-08-06,2900000.00
2012-08-07,2990000.00
2012-08-08,2970000.00
2012-08-09,2890000.00
2012-08-10,2840000.00
2012-08-13,2770000.00
2012-08-14,2790000.00
2012-08-15,2820000.00
2012-08-16,2780000.00
2012-08-17,2700000.00
2012-08-20,2750000.00
2012-08-21,2800000.00
2012-08-22,2800000.00
2012-08-23,2810000.00
2012-08-24,2810000.00
2012-08-27,2800000.00
2012-08-28,2710000.00
2012-08-29,2640000.00
2012-08-30,2720000.00
2012-08-31,2720000.00
2012-09-04,2810000.00
2012-09-05,2870000.00
2012-09-06,2850000.00
2012-09-07,2730000.00
2012-09-10,2660000.00
2012-09-11,2820000.00
2012-09-12,2960000.00
2012-09-13,3010000.00
2012-09-14,2940000.00
2012-09-17,2830000.00
2012-09-18,2740000.00
2012-09-19,2700000.00
2012-09-20,2760000.00
2012-09-21,2760000.00
2012-09-24,2820000.00
2012-09-25,2840000.00
2012-09-26,2920000.00
2012-09-27,3010000.00
2012-09-28,3080000.00
2012-10-01,3190000.00
2012-10-02,3210000.00
2012-10-03,3210000.00
2012-10-04,3230000.00
2012-10-05,3260000.00
2012-10-08,3180000.00
2012-10-09,3180000.00
2012-10-10,3260000.00
2012-10-11,3280000.00
2012-10-12,3380000.00
2012-10-15,3350000.00
2012-10-16,3270000.00
2012-10-17,3240000.00
2012-10-18,3280000.00
2012-10-19,3430000.00
2012-10-22,3490000.00
2012-10-23,3340000.00
2012-10-24,3430000.00
2012-10-25,3390000.00
2012-10-26,3380000.00
2012-10-29,3400000.00
2012-10-30,3420000.00
2012-10-31,3500000.00
2012-11-01,3500000.00
2012-11-02,3400000.00
2012-11-05,3340000.00
2012-11-06,3410000.00
2012-11-07,3470000.00
2012-11-08,3450000.00
2012-11-09,3330000.00
2012-11-12,3400000.00
2012-11-13,3570000.00
2012-11-14,3660000.00
2012-11-15,3630000.00
2012-11-16,3460000.00
2012-11-19,3630000.00
2012-11-20,3620000.00
2012-11-21,3590000.00
2012-11-23,3590000.00
2012-11-26,3750000.00
2012-11-27,3770000.00
2012-11-28,3710000.00
2012-11-29,3610000.00
2012-11-30,3460000.00
2012-12-03,3440000.00
2012-12-04,3380000.00
2012-12-05,3410000.00
2012-12-06,3480000.00
2012-12-07,3330000.00
2012-12-10,3350000.00
2012-12-11,3390000.00
2012-12-12,3330000.00
2012-12-13,3270000.00
2012-12-14,3150000.00
2012-12-17,3200000.00
2012-12-18,3290000.00
2012-12-19,3250000.00
2012-12-20,3350000.00
2012-12-21,3420000.00
2012-12-24,3300000.00
2012-12-26,3350000.00
2012-12-27,3310000.00
2012-12-28,3400000.00
2012-12-31,3430000.00
2013-01-02,3300000.00
2013-01-03,3190000.00
2013-01-04,3200000.00
2013-01-07,3300000.00
2013-01-08,3210000.00
2013-01-09,3140000.00
2013-01-10,3080000.00
2013-01-11,3180000.00
2013-01-14,3390000.00
2013-01-15,3400000.00
2013-01-16,3430000.00
2013-01-17,3440000.00
2013-01-18,3540000.00
2013-01-22,3630000.00
2013-01-23,3530000.00
2013-01-24,3560000.00
2013-01-25,3420000.00
2013-01-28,3250000.00
2013-01-29,3140000.00
2013-01-30,3240000.00
2013-01-31,3330000.00
2013-02-01,3340000.00
2013-02-04,3270000.00
2013-02-05,3340000.00
2013-02-06,3410000.00
2013-02-07,3390000.00
2013-02-08,3260000.00
2013-02-11,3200000.00
2013-02-12,3300000.00
2013-02-13,3290000.00
2013-02-14,3300000.00
2013-02-15,3190000.00
2013-02-19,3230000.00
2013-02-20,3340000.00
2013-02-21,3290000.00
2013-02-22,3270000.00
2013-02-25,3420000.00
2013-02-26,3460000.00
2013-02-27,3490000.00
2013-02-28,3480000.00
2013-03-01,3540000.00
2013-03-04,3530000.00
2013-03-05,3630000.00
2013-03-06,3570000.00
2013-03-07,3540000.00
2013-03-08,3570000.00
2013-03-11,3640000.00
2013-03-12,3710000.00
2013-03-13,3720000.00
2013-03-14,3740000.00
2013-03-15,3890000.00
2013-03-18,3980000.00
2013-03-19,3960000.00
2013-03-20,3970000.00
2013-03-21,4010000.00
2013-03-22,4010000.00
2013-03-25,4080000.00
2013-03-26,3990000.00
2013-03-27,4080000.00
2013-03-28,4030000.00
2013-04-01,3970000.00
2013-04-02,4070000.00
2013-04-03,4000000.00
2013-04-04,3940000.00
2013-04-05,3980000.00
2013-04-08,4180000.00
2013-04-09,4080000.00
2013-04-10,4070000.00
2013-04-11,4110000.00
2013-04-12,4210000.00
2013-04-15,4230000.00
2013-04-16,4190000.00
2013-04-17,4240000.00
2013-04-18,4230000.00
2013-04-19,4380000.00
2013-04-22,4330000.00
2013-04-23,4270000.00
2013-04-24,4250000.00
2013-04-25,4190000.00
2013-04-26,4160000.00
2013-04-29,4280000.00
2013-04-30,4300000.00
2013-05-01,4310000.00
2013-05-02,4280000.00
2013-05-03,3980000.00
2013-05-06,3930000.00
2013-05-07,3880000.00
2013-05-08,3860000.00
2013-05-09,3870000.00
2013-05-10,3900000.00
2013-05-13,3870000.00
2013-05-14,3930000.00
2013-05-15,4030000.00
2013-05-16,4010000.00
2013-05-17,3890000.00
2013-05-20,4100000.00
2013-05-21,4130000.00
2013-05-22,4160000.00
2013-05-23,4150000.00
2013-05-24,4150000.00
2013-05-28,4190000.00
2013-05-29,4150000.00
2013-05-30,4120000.00
2013-05-31,4020000.00
2013-06-03,4000000.00
2013-06-04,4000000.00
2013-06-05,3990000.00
2013-06-06,3930000.00
2013-06-07,3790000.00
2013-06-10,3850000.00
2013-06-11,3770000.00
2013-06-12,3740000.00
2013-06-13,3730000.00
2013-06-14,3760000.00
2013-06-17,3780000.00
2013-06-18,3900000.00
2013-06-19,3930000.00
2013-06-20,3900000.00
2013-06-21,3850000.00
2013-06-24,3810000.00
2013-06-25,3770000.00
2013-06-26,3720000.00
2013-06-27,3730000.00
2013-06-28,3570000.00
2013-07-01,3520000.00
2013-07-02,3580000.00
2013-07-03,3540000.00
2013-07-05,3520000.00
2013-07-08,3650000.00
2013-07-09,3690000.00
2013-07-10,3690000.00
2013-07-11,3640000.00
2013-07-12,3610000.00
2013-07-15,3670000.00
2013-07-16,3690000.00
2013-07-17,3670000.00
2013-07-18,3660000.00
2013-07-19,3780000.00
2013-07-22,3710000.00
2013-07-23,3680000.00
2013-07-24,3700000.00
2013-07-25,3680000.00
2013-07-26,3590000.00
2013-07-29,3490000.00
2013-07-30,3480000.00
2013-07-31,3460000.00
2013-08-01,3440000.00
2013-08-02,3390000.00
2013-08-05,3330000.00
2013-08-06,3350000.00
2013-08-07,3320000.00
2013-08-08,3270000.00
2013-08-09,3320000.00
2013-08-12,3340000.00
2013-08-13,3340000.00
2013-08-14,3360000.00
2013-08-15,3340000.00
2013-08-16,3350000.00
2013-08-19,3460000.00
2013-08-20,3480000.00
2013-08-21,3510000.00
2013-08-22,3520000.00
2013-08-23,3500000.00
2013-08-26,3550000.00
2013-08-27,3500000.00
2013-08-28,3540000.00
2013-08-29,3580000.00
2013-08-30,3570000.00
2013-09-03,3640000.00
2013-09-04,3680000.00
2013-09-05,3700000.00
2013-09-06,3550000.00
2013-09-09,3620000.00
2013-09-10,3650000.00
2013-09-11,3600000.00
2013-09-12,3570000.00
2013-09-13,3600000.00
2013-09-16,3640000.00
2013-09-17,3770000.00
2013-09-18,3720000.00
2013-09-19,3730000.00
2013-09-20,3680000.00
2013-09-23,3660000.00
2013-09-24,3590000.00
2013-09-25,3520000.00
2013-09-26,3490000.00
2013-09-27,3510000.00
2013-09-30,3480000.00
2013-10-01,3560000.00
2013-10-02,3630000.00
2013-10-03,3580000.00
2013-10-04,3570000.00
2013-10-07,3620000.00
2013-10-08,3720000.00
2013-10-09,3700000.00
2013-10-10,3740000.00
2013-10-11,3740000.00
2013-10-14,3820000.00
2013-10-15,3830000.00
2013-10-16,3840000.00
2013-10-17,3750000.00
2013-10-18,3720000.00
2013-10-21,3770000.00
2013-10-22,3700000.00
2013-10-23,3660000.00
2013-10-24,3650000.00
2013-10-25,3690000.00
2013-10-28,3610000.00
2013-10-29,3570000.00
2013-10-30,3550000.00
2013-10-31,3570000.00
2013-11-01,3450000.00
2013-11-04,3380000.00
2013-11-05,3370000.00
2013-11-06,3460000.00
2013-11-07,3590000.00
2013-11-08,3540000.00
2013-11-11,3620000.00
2013-11-12,3690000.00
2013-11-13,3690000.00
2013-11-14,3520000.00
2013-11-15,3560000.00
2013-11-18,3710000.00
2013-11-19,3630000.00
2013-11-20,3630000.00
2013-11-21,3680000.00
2013-11-22,3780000.00
2013-11-25,3850000.00
2013-11-26,3870000.00
2013-11-27,3870000.00
2013-11-29,3870000.00
2013-12-02,3850000.00
2013-12-03,3840000.00
2013-12-04,3890000.00
2013-12-05,3970000.00
2013-12-06,4150000.00
2013-12-09,4240000.00
2013-12-10,4240000.00
2013-12-11,4240000.00
2013-12-12,4400000.00
2013-12-13,4440000.00
2013-12-16,4210000.00
2013-12-17,4200000.00
2013-12-18,4250000.00
2013-12-19,4250000.00
2013-12-20,4350000.00
2013-12-23,4520000.00
2013-12-24,4520000.00
2013-12-26,4400000.00
2013-12-27,4340000.00
2013-12-30,4410000.00
2013-12-31,4310000.00
2014-01-02,4320000.00
2014-01-03,4390000.00
2014-01-06,4500000.00
2014-01-07,4580000.00
2014-01-08,4360000.00
2014-01-09,4150000.00
2014-01-10,3950000.00
2014-01-13,4190000.00
2014-01-14,4360000.00
2014-01-15,4450000.00
2014-01-16,4550000.00
2014-01-17,4390000.00
2014-01-21,4610000.00
2014-01-22,4920000.00
2014-01-23,5640000.00
2014-01-24,5170000.00
2014-01-27,5660000.00
2014-01-28,5250000.00
2014-01-29,5230000.00
2014-01-30,5270000.00
2014-01-31,5040000.00
2014-02-03,5040000.00
2014-02-04,5780000.00
2014-02-05,8120000.00
2014-02-06,6900000.00
2014-02-07,5920000.00
2014-02-10,8150000.00
2014-02-11,7750000.00
2014-02-12,5960000.00
2014-02-13,5340000.00
2014-02-14,5540000.00
2014-02-18,5800000.00
2014-02-19,6000000.00
2014-02-20,5960000.00
2014-02-21,6240000.00
2014-02-24,6080000.00
2014-02-25,5210000.00
2014-02-26,4810000.00
2014-02-27,4610000.00
2014-02-28,4800000.00
2014-03-03,7090000.00
2014-03-04,7980000.00
2014-03-05,6460000.00
2014-03-06,4890000.00
2014-03-07,4780000.00
2014-03-10,4670000.00
2014-03-11,4670000.00
2014-03-12,4720000.00
2014-03-13,4410000.00
